neuron_id,layer,pearson_correlation
333,12,-0.281744159
334,1,0.064523002
334,2,0.5111535
334,3,-0.300924597
334,4,0.380291557
334,5,-0.031147693
334,6,-0.447417983
334,7,0.124001286
334,8,0.196558543
334,9,0.751351769
334,10,-0.356693933
334,11,0.701098972
334,12,-0.049771668
335,1,0.172508205
335,2,-0.598026331
335,3,0.537382313
335,4,0.53800476
335,5,0.575947498
335,6,0.117927199
335,7,0.213866398
335,8,0.571105336
335,9,-0.177802935
335,10,0.317173516
335,11,0.317332392
335,12,0.377671843
336,1,-0.588004008
336,2,-0.270552247
336,3,0.545599716
336,4,-0.244033713
336,5,0.46016434
336,6,-0.287529718
336,7,-0.054238169
336,8,0.228219525
336,9,-0.569731141
336,10,0.402782651
336,11,0.541668442
336,12,0.078508253
337,1,-0.301320211
337,2,-0.672137839
337,3,-0.193446212
337,4,0.119490388
337,5,-0.576809447
337,6,-0.394489939
337,7,-0.200661542
337,8,-0.650802236
337,9,-0.362999734
337,10,-0.691062683
337,11,0.039097173
337,12,0.046232237
338,1,-0.392688656
338,2,-0.135851913
338,3,0.445876921
338,4,0.265823701
338,5,-0.482135206
338,6,0.292447792
338,7,-0.094819987
338,8,-0.261510409
338,9,0.320825334
338,10,-0.691488413
338,11,-0.645500566
338,12,-0.127061299
339,1,-0.332275784
339,2,-0.072225604
339,3,0.538075689
339,4,0.077772186
339,5,-0.414025883
339,6,-0.464764001
339,7,-0.42721134
339,8,-0.111252774
339,9,-0.340734099
339,10,0.734029128
339,11,0.211135835
339,12,0.121698665
340,1,0.069460046
340,2,-0.664084444
340,3,-0.112766448
340,4,-0.013660288
340,5,-0.234800249
340,6,-0.301434472
340,7,-0.729108547
340,8,-0.14642991
340,9,0.010479405
340,10,0.67869574
340,11,-0.512906016
340,12,-0.1189416
341,1,-0.166635524
341,2,-0.156358519
341,3,-0.597164066
341,4,-0.412413205
341,5,-0.017844874
341,6,-0.636631073
341,7,0.173269714
341,8,-0.579004311
341,9,-0.429470713
341,10,0.052633924
341,11,-0.137642609
341,12,-0.298623334
342,1,0.231890905
342,2,-0.203175588
342,3,0.455283023
342,4,0.019700908
342,5,0.090108893
342,6,0.487293514
342,7,0.809994418
342,8,-0.305308332
342,9,0.142806717
342,10,0.21202548
342,11,-0.574052363
342,12,0.101207265
343,1,-0.462554025
343,2,-0.580631248
343,3,0.807444806
343,4,-0.179551485
343,5,0.13848422
343,6,-0.248668238
343,7,-0.244077041
343,8,-0.61911081
343,9,0.34166332
343,10,0.333224459
343,11,-0.068767703
343,12,-0.311252351
344,1,-0.39092752
344,2,0.143442329
344,3,0.217791391
344,4,-0.438683504
344,5,0.606790423
344,6,0.275538455
344,7,0.407149045
344,8,0.574643637
344,9,0.182777375
344,10,0.454384599
344,11,0.604714954
344,12,0.127062287
345,1,0.357423207
345,2,0.547252397
345,3,0.338993745
345,4,0.62258265
345,5,0.516067765
345,6,0.619836662
345,7,-0.067634563
345,8,0.530796152
345,9,0.506778818
345,10,-0.126062291
345,11,-0.372041478
345,12,0.109683437
346,1,0.076617247
346,2,0.119150541
346,3,-0.037223305
346,4,0.163352138
346,5,0.007665959
346,6,0.060560777
346,7,0.152076218
346,8,0.402558502
346,9,0.365790541
346,10,0.086137033
346,11,0.374028394
346,12,0.325453754
347,1,-0.06924948
347,2,-0.187579745
347,3,-0.222673181
347,4,-0.304903444
347,5,0.013619924
347,6,0.540981317
347,7,0.372999083
347,8,0.117992428
347,9,0.283365649
347,10,0.262264588
347,11,0.177804833
347,12,-0.086985572
348,1,0.100189942
348,2,0.727457274
348,3,0.653486224
348,4,0.466678393
348,5,-0.655715939
348,6,-0.306515452
348,7,0.106779527
348,8,0.534596848
348,9,0.212372523
348,10,-0.115288453
348,11,-0.608174949
348,12,0.065683523
349,1,0.435557904
349,2,-0.019508748
349,3,0.758339789
349,4,-0.292174093
349,5,-0.510247655
349,6,0.07347997
349,7,0.032293276
349,8,0.459670875
349,9,0.495648347
349,10,-0.101193995
349,11,-0.379680553
349,12,0.008702989
350,1,0.458314482
350,2,-0.135838279
350,3,-0.358686974
350,4,0.488107641
350,5,-0.137267717
350,6,-0.458007165
350,7,0.477310928
350,8,-0.186498554
350,9,0.218871621
350,10,0.132625314
350,11,0.682484129
350,12,0.248104592
351,1,0.466037292
351,2,0.646055602
351,3,0.532105224
351,4,0.408640722
351,5,0.6273844
351,6,0.150926385
351,7,0.527533596
351,8,0.479570098
351,9,0.581176583
351,10,0.104499986
351,11,-0.037542328
351,12,0.114179015
352,1,-0.274451632
352,2,0.411263995
352,3,-0.302618845
352,4,-0.601807096
352,5,0.043123863
352,6,-0.53855816
352,7,0.16331288
352,8,0.447976405
352,9,-0.263900342
352,10,-0.545188759
352,11,-0.299359193
352,12,0.432645439
353,1,0.597874068
353,2,-0.106260849
353,3,0.37084905
353,4,0.591466947
353,5,0.262837134
353,6,0.182148969
353,7,0.562414925
353,8,-0.366588067
353,9,0.461326531
353,10,0.674311153
353,11,0.564315503
353,12,-0.594479104
354,1,0.493638833
354,2,-0.466025245
354,3,-0.32224596
354,4,0.284546151
354,5,0.367264477
354,6,-0.603381385
354,7,0.213445454
354,8,-0.526088665
354,9,-0.304613121
354,10,0.030318968
354,11,0.537252751
354,12,-0.292828153
355,1,0.228001215
355,2,-0.07760643
355,3,-0.09298918
355,4,0.141406109
355,5,0.703100879
355,6,-0.416724537
355,7,0.635935521
355,8,0.044856874
355,9,0.552787624
355,10,0.13852533
355,11,0.234781915
355,12,-0.388002803
356,1,0.328610692
356,2,-0.104265638
356,3,-0.26530715
356,4,0.17272787
356,5,-0.037154527
356,6,0.55479765
356,7,-0.267957263
356,8,0.30373367
356,9,0.218316331
356,10,0.410757077
356,11,0.496833837
356,12,-0.030269935
357,1,-0.035847018
357,2,0.711634933
357,3,0.487775621
357,4,0.396664244
357,5,0.544530344
357,6,0.558312776
357,7,0.0764409
357,8,0.534881645
357,9,-0.025476912
357,10,0.000715445
357,11,-0.393888299
357,12,-0.45775153
358,1,0.682007381
358,2,-0.542848812
358,3,0.402290702
358,4,0.414946664
358,5,-0.288995828
358,6,-0.063531181
358,7,0.522879864
358,8,0.044488559
358,9,0.470471045
358,10,-0.077389294
358,11,-0.620647722
358,12,0.203728462
359,1,-0.106051125
359,2,-0.590097389
359,3,0.085260396
359,4,0.609718847
359,5,-0.299455705
359,6,-0.470878632
359,7,0.014216889
359,8,-0.156279513
359,9,0.008414718
359,10,0.153890757
359,11,-0.249517399
359,12,-0.053024207
360,1,0.692110309
360,2,0.285315813
360,3,0.396899676
360,4,0.470835362
360,5,0.689392415
360,6,0.067872653
360,7,-0.28972063
360,8,0.429053869
360,9,0.43470528
360,10,0.444871759
360,11,0.39649291
360,12,-0.562873683
361,1,0.440262256
361,2,0.270397896
361,3,0.117352587
361,4,0.562211448
361,5,-0.028877238
361,6,0.16054342
361,7,-0.170827421
361,8,0.103593882
361,9,-0.341036401
361,10,-0.55771092
361,11,-0.436807401
361,12,-0.590269094
362,1,0.007989194
362,2,-0.7338939
362,3,0.474394279
362,4,0.030053866
362,5,-0.484983721
362,6,0.395644854
362,7,0.393351893
362,8,-0.282349514
362,9,-0.589203005
362,10,0.428097893
362,11,-0.446169718
362,12,-0.448869314
363,1,-0.265954564
363,2,-0.759130518
363,3,-0.143893153
363,4,-0.223689677
363,5,-0.39175973
363,6,0.583859409
363,7,0.085822482
363,8,0.393276327
363,9,0.602344618
363,10,0.572827505
363,11,0.655534809
363,12,0.080167442
364,1,0.625773298
364,2,-0.402602275
364,3,0.693781278
364,4,0.523741276
364,5,-0.047063953
364,6,0.044314001
364,7,0.34170004
364,8,0.103490281
364,9,0.479230912
364,10,-0.134190386
364,11,0.570702331
364,12,0.13201839
365,1,0.587774194
365,2,0.15757706
365,3,0.00289256
365,4,-0.02338809
365,5,-0.060153066
365,6,-0.495643269
365,7,0.409393571
365,8,-0.273948784
365,9,-0.266014233
365,10,0.360259073
365,11,-0.016799955
365,12,0.364548659
366,1,0.676227975
366,2,-0.554581328
366,3,0.169639204
366,4,0.692449837
366,5,-0.426811698
366,6,-0.042797167
366,7,0.502211386
366,8,-0.254509351
366,9,-0.615584083
366,10,-0.147770755
366,11,0.238074604
366,12,0.42603954
367,1,0.581316613
367,2,0.518366509
367,3,0.162357098
367,4,0.410817938
367,5,0.661438947
367,6,0.325012148
367,7,0.468213336
367,8,0.575212174
367,9,-0.132203071
367,10,0.312413603
367,11,0.557691823
367,12,0.317126529
368,1,-0.665074444
368,2,0.10214823
368,3,-0.472377003
368,4,-0.248328015
368,5,0.105376862
368,6,0.740979808
368,7,0.042024028
368,8,-0.000456452
368,9,0.066886559
368,10,0.298201054
368,11,0.510086392
368,12,0.398687255
369,1,0.704023717
369,2,-0.179832736
369,3,0.37049628
369,4,0.700315306
369,5,-0.598125164
369,6,-0.727327779
369,7,0.079522586
369,8,0.533425922
369,9,0.75999013
369,10,-0.542517541
369,11,-0.231282703
369,12,-0.424152539
370,1,-0.141426709
370,2,0.461100236
370,3,0.114560469
370,4,0.123372818
370,5,-0.140951337
370,6,-0.069249025
370,7,0.431011623
370,8,-0.278573391
370,9,0.170804831
370,10,0.293872341
370,11,0.475035223
370,12,0.067780445
371,1,-0.218022398
371,2,-0.249628441
371,3,0.157282041
371,4,-0.225969052
371,5,-0.22509124
371,6,-0.199770518
371,7,-0.79054684
371,8,0.091735829
371,9,-0.258469382
371,10,-0.690614924
371,11,-0.702333778
371,12,-0.402282472
372,1,-0.06162254
372,2,0.646033329
372,3,0.291003731
372,4,-0.229568141
372,5,-0.490336998
372,6,0.101762834
372,7,-0.357569677
372,8,0.158898042
372,9,0.175981878
372,10,-0.120489473
372,11,0.087701521
372,12,-0.68635245
373,1,0.099076563
373,2,-0.276571529
373,3,-0.34982962
373,4,-0.280364409
373,5,-0.365160677
373,6,-0.511409324
373,7,-0.762985835
373,8,-0.302837054
373,9,-0.417393926
373,10,-0.71045674
373,11,0.577111856
373,12,-0.082882508
374,1,0.36550725
374,2,-0.329766092
374,3,-0.358248304
374,4,-0.333395642
374,5,-0.207754696
374,6,-0.394668212
374,7,-0.299056034
374,8,-0.360674726
374,9,0.033847911
374,10,0.159517517
374,11,0.335502804
374,12,0.256926433
375,1,0.091892395
375,2,0.230600714
375,3,0.671144471
375,4,0.244131606
375,5,0.124283257
375,6,-0.2405689
375,7,-0.08003936
375,8,-0.622118019
375,9,-0.499026714
375,10,-0.216561024
375,11,0.503528612
375,12,0.160364663
376,1,-0.442845798
376,2,-0.249642359
376,3,-0.078359124
376,4,-0.489118286
376,5,0.188588428
376,6,-0.105297669
376,7,-0.635658602
376,8,-0.425314831
376,9,0.228541955
376,10,-0.584654845
376,11,-0.570206483
376,12,-0.208073404
377,1,-0.163735051
377,2,-0.437031414
377,3,-0.77198116
377,4,0.067910243
377,5,0.049124548
377,6,-0.544069962
377,7,-0.459993997
377,8,-0.672462615
377,9,-0.349673432
377,10,-0.548746967
377,11,-0.556879131
377,12,0.027147938
378,1,0.317650495
378,2,-0.316567271
378,3,-0.645786388
378,4,-0.35669365
378,5,-0.521618736
378,6,0.737951676
378,7,0.551413398
378,8,-0.256228939
378,9,-0.070191824
378,10,0.185355628
378,11,-0.227258266
378,12,-0.023372698
379,1,-0.448582946
379,2,0.804182622
379,3,0.606486667
379,4,0.567387912
379,5,0.689336438
379,6,0.443940697
379,7,-0.04934821
379,8,0.355610836
379,9,0.004650455
379,10,0.303592933
379,11,-0.286154901
379,12,-0.311243416
380,1,-0.172062398
380,2,-0.028571772
380,3,0.490941417
380,4,0.127517516
380,5,0.147256793
380,6,0.180774509
380,7,0.423996479
380,8,0.164620706
380,9,-0.435798831
380,10,-0.282873536
380,11,0.011813888
380,12,0.255095857
381,1,0.52089853
381,2,-0.322567583
381,3,0.492553572
381,4,0.23069974
381,5,0.283668111
381,6,-0.149979471
381,7,-0.511056358
381,8,-0.219489309
381,9,-0.626906902
381,10,-0.397939183
381,11,0.039869008
381,12,0.431124002
382,1,-0.574321958
382,2,-0.597712306
382,3,0.306777212
382,4,0.341124193
382,5,0.455711486
382,6,-0.098560785
382,7,0.322185538
382,8,0.084431643
382,9,-0.201433246
382,10,0.577406805
382,11,0.495759791
382,12,0.601364946
383,1,0.133850697
383,2,-0.495719314
383,3,0.103402063
383,4,-0.266215286
383,5,-0.201403271
383,6,0.024327687
383,7,0.460818466
383,8,-0.72679809
383,9,-0.473406185
383,10,-0.249029451
383,11,-0.474150582
383,12,-0.036582951
384,1,0.388605276
384,2,0.563591072
384,3,0.437679498
384,4,0.450444217
384,5,-0.120384479
384,6,0.432212337
384,7,0.535691848
384,8,0.377497433
384,9,0.288101481
384,10,0.406420579
384,11,0.699312747
384,12,0.4096873
385,1,-0.709003452
385,2,-0.482717476
385,3,0.4995972
385,4,-0.272401364
385,5,-0.221299121
385,6,-0.310160638
385,7,-0.167428748
385,8,0.280936398
385,9,-0.021511025
385,10,-0.627436569
385,11,-0.189112544
385,12,-0.115002872
386,1,0.662597422
386,2,0.651574794
386,3,-0.725353829
386,4,0.644424452
386,5,0.568443615
386,6,0.217868255
386,7,-0.085258878
386,8,-0.604204845
386,9,0.035287399
386,10,-0.194432554
386,11,0.162051907
386,12,-0.068047151
387,1,0.38475854
387,2,-0.666061856
387,3,-0.330058634
387,4,-0.015100413
387,5,-0.715459728
387,6,-0.029798004
387,7,-0.198949918
387,8,-0.627130812
387,9,0.234321357
387,10,-0.36575356
387,11,0.0203353
387,12,-0.373319164
388,1,-0.138334322
388,2,0.357550545
388,3,0.182165957
388,4,0.276776316
388,5,-0.205272412
388,6,-0.402076656
388,7,0.140336245
388,8,0.500315205
388,9,-0.15684651
388,10,0.091168706
388,11,-0.405927917
388,12,-0.55738464
389,1,-0.631506351
389,2,-0.635910126
389,3,0.284310329
389,4,0.19218006
389,5,-0.353915147
389,6,0.254357673
389,7,0.488522217
389,8,0.016049643
389,9,0.585807717
389,10,-0.132083578
389,11,-0.046778692
389,12,0.538187435
390,1,-0.643234477
390,2,0.277908601
390,3,0.379588211
390,4,0.045068539
390,5,0.742127233
390,6,-0.109920684
390,7,-0.42611554
390,8,0.447564107
390,9,-0.721432969
390,10,-0.668895365
390,11,-0.579434611
390,12,-0.212402716
391,1,-0.462687675
391,2,-0.051196654
391,3,0.446345695
391,4,0.321991615
391,5,0.108268557
391,6,0.318093823
391,7,0.628857484
391,8,0.41921364
391,9,0.691486772
391,10,-0.147198628
391,11,-0.117101674
391,12,-0.573945357
392,1,-0.559726274
392,2,-0.678526113
392,3,0.019865911
392,4,0.656649126
392,5,-0.392938659
392,6,-0.540964054
392,7,0.41946706
392,8,0.36233674
392,9,0.425887866
392,10,0.562340951
392,11,-0.162688393
392,12,-0.210888366
393,1,0.49132348
393,2,0.377773746
393,3,-0.342017605
393,4,0.029534487
393,5,-0.606054222
393,6,0.522901055
393,7,0.364952476
393,8,0.136352273
393,9,0.703943788
393,10,0.115747178
393,11,0.68003315
393,12,0.299781558
394,1,0.6777106
394,2,0.39201969
394,3,0.450533998
394,4,0.38100207
394,5,0.351090255
394,6,0.424056634
394,7,0.272685085
394,8,0.31255397
394,9,0.356854929
394,10,0.344642239
394,11,0.559072422
394,12,0.199140332
395,1,0.488491688
395,2,-0.539725016
395,3,0.456329736
395,4,-0.210750859
395,5,0.018121858
395,6,0.430034154
395,7,-0.617702837
395,8,-0.641379885
395,9,-0.399326463
395,10,-0.653300293
395,11,-0.433070618
395,12,-0.356399054
396,1,0.254543966
396,2,0.711254038
396,3,0.152993992
396,4,0.399990639
396,5,0.357004337
396,6,0.371252002
396,7,0.154393803
396,8,-0.025205186
396,9,0.246273898
396,10,-0.615272882
396,11,0.121536084
396,12,-0.024338908
397,1,0.374239429
397,2,0.304287613
397,3,0.32148161
397,4,0.334810725
397,5,-0.128183921
397,6,0.19817257
397,7,0.623651878
397,8,0.570690587
397,9,-0.577821111
397,10,-0.545791684
397,11,-0.327031915
397,12,-0.084793097
398,1,0.072871514
398,2,-0.350994144
398,3,0.199505442
398,4,0.282666301
398,5,-0.591759834
398,6,-0.708979529
398,7,-0.698831848
398,8,-0.187212531
398,9,-0.199893475
398,10,-0.019231231
398,11,0.245137227
398,12,0.483305974
399,1,-0.429191275
399,2,-0.524344458
399,3,-0.523280018
399,4,0.108061931
399,5,0.430472832
399,6,-0.484023307
399,7,0.160667625
399,8,-0.315874889
399,9,0.473577216
399,10,0.457686908
399,11,-0.292726846
399,12,-0.022486972
400,1,-0.331319196
400,2,0.380611089
400,3,-0.609202443
400,4,-0.434718469
400,5,-0.656103232
400,6,-0.370762549
400,7,-0.613412971
400,8,-0.21500806
400,9,-0.514427095
400,10,-0.509064172
400,11,-0.064880487
400,12,0.330284582
401,1,-0.461246497
401,2,-0.437237749
401,3,-0.704265172
401,4,0.132663878
401,5,0.220451415
401,6,0.463659435
401,7,0.626494908
401,8,-0.577163598
401,9,-0.487621288
401,10,-0.372419908
401,11,0.61922719
401,12,0.316297141
402,1,0.359050924
402,2,0.531865318
402,3,0.439963396
402,4,-0.374543108
402,5,-0.639320182
402,6,-0.864154459
402,7,0.4321814
402,8,0.598661426
402,9,-0.027461825
402,10,0.402743274
402,11,-0.47655982
402,12,0.358904001
403,1,0.239022525
403,2,0.507029667
403,3,-0.034340793
403,4,-0.21308528
403,5,-0.629236406
403,6,0.342341409
403,7,0.295624425
403,8,0.460955746
403,9,0.034472073
403,10,0.427345931
403,11,-0.110337155
403,12,-0.204728978
404,1,-0.239805699
404,2,0.640865574
404,3,0.5956935
404,4,-0.256866722
404,5,0.633288191
404,6,0.798710957
404,7,-0.57114675
404,8,-0.648567915
404,9,0.513751101
404,10,0.011407649
404,11,0.480314661
404,12,0.236644131
405,1,0.559934444
405,2,0.659425845
405,3,-0.165404272
405,4,-0.088780298
405,5,0.661524496
405,6,-0.280754542
405,7,0.406907193
405,8,0.381538481
405,9,-0.196271363
405,10,0.467985492
405,11,0.003685867
405,12,-0.191642339
406,1,0.048802443
406,2,-0.049243872
406,3,-0.233991889
406,4,-0.368626789
406,5,0.52585114
406,6,-0.605298094
406,7,-0.206371564
406,8,0.094225006
406,9,-0.517540079
406,10,-0.264602738
406,11,-0.623327422
406,12,-0.410432418
407,1,-0.029383642
407,2,0.335148047
407,3,0.795267487
407,4,0.02502031
407,5,-0.078933456
407,6,-0.457298704
407,7,0.522625216
407,8,0.028976013
407,9,0.286829127
407,10,0.64773916
407,11,0.820060235
407,12,-0.259845161
408,1,0.353521601
408,2,-0.044349311
408,3,-0.489604615
408,4,0.585596541
408,5,-0.400820292
408,6,-0.203833008
408,7,0.329007667
408,8,0.428859675
408,9,-0.58897493
408,10,0.024792402
408,11,0.738391405
408,12,0.475906045
409,1,-0.354048537
409,2,0.546062848
409,3,0.673406468
409,4,0.213016381
409,5,-0.468738805
409,6,-0.015543571
409,7,-0.324591862
409,8,0.585689276
409,9,-0.330054798
409,10,0.612163226
409,11,0.400215555
409,12,0.093208335
410,1,0.22641844
410,2,-0.276322717
410,3,0.249639059
410,4,0.489021268
410,5,0.246291397
410,6,0.672665525
410,7,0.648765956
410,8,-0.343288134
410,9,0.679138482
410,10,0.723159953
410,11,0.28656124
410,12,0.081719937
411,1,0.076118657
411,2,-0.647527323
411,3,-0.370064034
411,4,0.414283579
411,5,0.342059913
411,6,-0.394335951
411,7,0.418216472
411,8,-0.602825518
411,9,0.428484748
411,10,0.324054164
411,11,0.062920928
411,12,-0.017275954
412,1,-0.359756662
412,2,0.017666343
412,3,0.209697508
412,4,0.320715179
412,5,0.42855514
412,6,-0.360032883
412,7,0.131907993
412,8,0.301469359
412,9,-0.486097771
412,10,0.5373916
412,11,-0.507646669
412,12,0.084309793
413,1,0.487415324
413,2,-0.141232151
413,3,0.192426587
413,4,0.350273304
413,5,0.315037017
413,6,0.404118655
413,7,0.078270126
413,8,-0.388359331
413,9,0.072855658
413,10,0.315357806
413,11,-0.520226035
413,12,0.275758972
414,1,-0.117002644
414,2,-0.257439924
414,3,0.208533412
414,4,0.315861968
414,5,0.244367354
414,6,0.125059581
414,7,0.291724448
414,8,0.016704489
414,9,0.446444232
414,10,-0.435347569
414,11,0.175357498
414,12,0.212821835
415,1,0.414635937
415,2,0.675921346
415,3,0.439402522
415,4,0.187715868
415,5,0.09156552
415,6,0.543015052
415,7,0.665802328
415,8,0.348483986
415,9,0.268651206
415,10,0.303135159
415,11,0.448006796
415,12,-0.082047556
416,1,0.467547382
416,2,0.558006416
416,3,0.116144959
416,4,-0.028676606
416,5,0.294327522
416,6,0.698252579
416,7,0.273518939
416,8,0.432761629
416,9,0.31294918
416,10,0.345105883
416,11,0.302995956
416,12,0.041523441
417,1,0.401539619
417,2,-0.178052059
417,3,-0.112712479
417,4,-0.124734522
417,5,-0.728029839
417,6,-0.221889794
417,7,-0.075967463
417,8,-0.005787416
417,9,0.305552237
417,10,0.131595435
417,11,-0.329243548
417,12,-0.008590901
418,1,-0.286402243
418,2,-0.045716219
418,3,-0.539080188
418,4,-0.121354614
418,5,-0.042109673
418,6,-0.236104027
418,7,0.544641555
418,8,-0.486455828
418,9,-0.046629149
418,10,-0.096651911
418,11,-0.408063818
418,12,0.223568846
419,1,-0.805467847
419,2,-0.449142389
419,3,0.057419986
419,4,-0.636702185
419,5,0.026359969
419,6,-0.711532345
419,7,-0.433297233
419,8,-0.40343038
419,9,0.085602293
419,10,-0.270693482
419,11,0.523004928
419,12,0.196822208
420,1,-0.240265973
420,2,-0.54500636
420,3,0.609912464
420,4,-0.288301395
420,5,0.401141416
420,6,-0.049043474
420,7,0.380031038
420,8,-0.002643186
420,9,0.397244845
420,10,0.514736846
420,11,0.535463737
420,12,-0.420158202
421,1,0.558449528
421,2,-0.624599473
421,3,-0.657970648
421,4,-0.395737644
421,5,-0.657927901
421,6,0.032252505
421,7,-0.637538981
421,8,-0.028487984
421,9,0.288490552
421,10,0.283102394
421,11,-0.360516636
421,12,-0.272456274
422,1,-0.345338326
422,2,0.295251923
422,3,0.522310986
422,4,0.043264567
422,5,0.231602935
422,6,0.297714574
422,7,0.059768037
422,8,0.180789023
422,9,0.258397209
422,10,0.28676469
422,11,-0.225404021
422,12,-0.413456245
423,1,0.634727645
423,2,0.005675996
423,3,0.623844097
423,4,0.098402267
423,5,-0.121486855
423,6,-0.100720159
423,7,0.101196181
423,8,0.353641081
423,9,0.221777371
423,10,-0.01331502
423,11,-0.512520395
423,12,-0.027268195
424,1,-0.420554226
424,2,0.569690593
424,3,0.466158435
424,4,0.384747516
424,5,0.313680124
424,6,-0.413251467
424,7,0.459337741
424,8,0.232288901
424,9,-0.266996158
424,10,0.132405695
424,11,-0.498916543
424,12,-0.302599288
425,1,-0.053202516
425,2,-0.344189427
425,3,-0.026715853
425,4,0.327372183
425,5,0.33751872
425,6,-0.326477657
425,7,0.387924497
425,8,-0.229146041
425,9,0.327905644
425,10,-0.238602242
425,11,-0.641841279
425,12,-0.282521864
426,1,0.187698887
426,2,0.523122681
426,3,0.042271665
426,4,-0.004907458
426,5,-0.009575444
426,6,0.578158179
426,7,-0.348555489
426,8,0.635651436
426,9,0.499104697
426,10,0.495926241
426,11,-0.082128896
426,12,0.077408837
427,1,0.36441183
427,2,-0.093846751
427,3,0.294713018
427,4,0.561321219
427,5,-0.295753701
427,6,0.444108675
427,7,0.531320104
427,8,-0.030110491
427,9,0.635981751
427,10,0.131877341
427,11,-0.158922994
427,12,0.499765488
428,1,-0.35737458
428,2,-0.597990326
428,3,-0.310337127
428,4,0.547487607
428,5,0.231292114
428,6,-0.390995671
428,7,-0.407413042
428,8,-0.557983347
428,9,-0.499318074
428,10,0.483453128
428,11,-0.521244684
428,12,0.148984359
429,1,-0.243174394
429,2,0.036616157
429,3,0.282904488
429,4,0.426409527
429,5,0.419281655
429,6,0.247668429
429,7,0.604611281
429,8,-0.571537404
429,9,-0.058039395
429,10,0.189517593
429,11,-0.093351447
429,12,0.178148427
430,1,-0.355187086
430,2,-0.110781207
430,3,0.401492901
430,4,-0.315138218
430,5,-0.256548396
430,6,-0.450083316
430,7,0.347910605
430,8,-0.496610423
430,9,0.402202108
430,10,-0.431103776
430,11,-0.648855092
430,12,-0.332829119
431,1,-0.16055617
431,2,0.065327306
431,3,-0.308046081
431,4,0.210419788
431,5,0.235890809
431,6,0.403183476
431,7,-0.263112931
431,8,0.242738484
431,9,0.282108868
431,10,0.468579289
431,11,0.559581761
431,12,0.022982675
432,1,0.23053371
432,2,0.654749923
432,3,0.002698199
432,4,0.420774871
432,5,0.754074119
432,6,-0.226429324
432,7,-0.200534889
432,8,0.275472125
432,9,0.623881282
432,10,0.416841809
432,11,-0.218200296
432,12,-0.638590687
433,1,0.704525987
433,2,-0.485587124
433,3,-0.23256071
433,4,-0.102035474
433,5,-0.075384712
433,6,0.211461392
433,7,-0.357760187
433,8,0.163554151
433,9,-0.297224001
433,10,0.066159881
433,11,-0.410439816
433,12,-0.327974779
434,1,0.501578765
434,2,0.688466475
434,3,0.436580088
434,4,-0.379424333
434,5,-0.410040867
434,6,0.108383207
434,7,0.124717105
434,8,-0.342306964
434,9,-0.469305105
434,10,0.671845472
434,11,-0.708214152
434,12,-0.19042452
435,1,0.165578261
435,2,-0.197847836
435,3,-0.326339996
435,4,-0.156078161
435,5,0.415972285
435,6,0.618481967
435,7,-0.499887235
435,8,-0.124505772
435,9,0.335014423
435,10,0.173373959
435,11,-0.198306113
435,12,-0.065242527
436,1,-0.132547879
436,2,-0.579486832
436,3,0.690998585
436,4,-0.469273828
436,5,0.044551883
436,6,0.247170006
436,7,0.155178846
436,8,0.527223359
436,9,0.088834482
436,10,-0.159328495
436,11,0.566788916
436,12,0.302933684
437,1,-0.076860256
437,2,0.642682288
437,3,0.068354949
437,4,-0.395257663
437,5,-0.18093051
437,6,-0.404730097
437,7,0.04201268
437,8,-0.496754389
437,9,-0.532878502
437,10,-0.470852564
437,11,0.511446612
437,12,0.120411678
438,1,-0.152053134
438,2,-0.002327114
438,3,0.103188654
438,4,0.681531171
438,5,-0.111603463
438,6,-0.472540325
438,7,0.215950072
438,8,0.217450678
438,9,-0.084907962
438,10,-0.264897644
438,11,-0.117729993
438,12,0.190150163
439,1,0.533000891
439,2,-0.613113689
439,3,-0.634348178
439,4,-0.101166873
439,5,0.188639233
439,6,-0.381227983
439,7,-0.360759139
439,8,-0.263312967
439,9,0.256829244
439,10,0.426157663
439,11,0.432341443
439,12,-0.524119885
440,1,0.036327921
440,2,0.285124945
440,3,0.540810904
440,4,0.398020404
440,5,0.641398305
440,6,-0.342986382
440,7,0.040384824
440,8,0.451010574
440,9,0.241642504
440,10,0.296277822
440,11,0.155803739
440,12,-0.190277976
441,1,-0.376031722
441,2,-0.859499174
441,3,0.272260672
441,4,0.064283416
441,5,-0.185106472
441,6,0.609263564
441,7,0.335746452
441,8,-0.177836761
441,9,0.393778179
441,10,0.656843857
441,11,0.059769193
441,12,-0.019238072
442,1,0.359069792
442,2,0.496053711
442,3,0.054491313
442,4,0.600500137
442,5,0.455838803
442,6,0.006151898
442,7,0.154402975
442,8,0.653679696
442,9,0.601368799
442,10,0.571608655
442,11,-0.058032693
442,12,-0.005291474
443,1,-0.447510741
443,2,0.03922952
443,3,-0.581721815
443,4,-0.061490356
443,5,0.299402231
443,6,-0.057253076
443,7,0.256093009
443,8,0.334025601
443,9,0.338242671
443,10,-0.466714896
443,11,0.717686963
443,12,0.326343799
444,1,-0.209529923
444,2,-0.03619365
444,3,-0.000688278
444,4,-0.15441756
444,5,-0.096393256
444,6,0.46634181
444,7,0.496206119
444,8,-0.046773664
444,9,0.23275691
444,10,-0.187643135
444,11,-0.748983455
444,12,-0.417842216
445,1,-0.66073211
445,2,-0.232844663
445,3,0.684903993
445,4,0.034311664
